label,controller,checkpoint,checkpoint hash,height_mm,scenario,success,failure,final phase,progress,episode time,min margin,pitch-rate RMS,collision,residual norm,evidence
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,B-final,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\final_agent.pt,580b9d832d3cc5952832d1a1b48e5ad753a9b111e40bb42738785639eb4e037e,100,development-h100-0012,true,,RECOVER,0.938286542892456,129.88333333333333,-0.23368382453918457,0.06077647374334086,false,0,runs\ppo_without_com\development_gates\method-B-v34_seed-29_stage-100mm_attempt002\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,B-final,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\final_agent.pt,580b9d832d3cc5952832d1a1b48e5ad753a9b111e40bb42738785639eb4e037e,100,development-h100-0013,false,TIMEOUT,DRIVE_CLEAR,1.259516954421997,149.98333333333332,-0.22591280937194824,0.05742842850421904,false,0,runs\ppo_without_com\development_gates\method-B-v34_seed-29_stage-100mm_attempt002\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,B-final,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\final_agent.pt,580b9d832d3cc5952832d1a1b48e5ad753a9b111e40bb42738785639eb4e037e,100,development-h100-0014,true,,RECOVER,0.9570300579071045,134.55,-0.24086427688598633,0.05466033277937649,false,0,runs\ppo_without_com\development_gates\method-B-v34_seed-29_stage-100mm_attempt002\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,B-final,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\final_agent.pt,580b9d832d3cc5952832d1a1b48e5ad753a9b111e40bb42738785639eb4e037e,100,development-h100-0015,false,TIMEOUT,DRIVE_CLEAR,1.0937175750732422,149.98333333333332,-0.23224639892578125,0.0604374712218274,false,0,runs\ppo_without_com\development_gates\method-B-v34_seed-29_stage-100mm_attempt002\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,B-final,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\final_agent.pt,580b9d832d3cc5952832d1a1b48e5ad753a9b111e40bb42738785639eb4e037e,100,development-h100-0016,true,,RECOVER,0.9863448143005371,132.06666666666666,-0.23807096481323242,0.05683185506810507,false,0,runs\ppo_without_com\development_gates\method-B-v34_seed-29_stage-100mm_attempt002\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,B-final,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\final_agent.pt,580b9d832d3cc5952832d1a1b48e5ad753a9b111e40bb42738785639eb4e037e,100,development-h100-0017,false,BODY_OR_LINK_COLLISION,REAR_OR_REMAINING_WHEEL_PLACE,0.8655438423156738,111.56666666666666,-0.2262105941772461,0.06350671203142584,true,0,runs\ppo_without_com\development_gates\method-B-v34_seed-29_stage-100mm_attempt002\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,B-final,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\final_agent.pt,580b9d832d3cc5952832d1a1b48e5ad753a9b111e40bb42738785639eb4e037e,100,development-h100-0018,true,,RECOVER,0.9449353218078613,130.95,-0.23668670654296875,0.06079514575444342,false,0,runs\ppo_without_com\development_gates\method-B-v34_seed-29_stage-100mm_attempt002\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,B-final,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\final_agent.pt,580b9d832d3cc5952832d1a1b48e5ad753a9b111e40bb42738785639eb4e037e,100,development-h100-0019,false,BODY_OR_LINK_COLLISION,REAR_OR_REMAINING_WHEEL_PLACE,0.8628425598144531,108.63333333333333,-0.22408485412597656,0.06484412449556462,true,0,runs\ppo_without_com\development_gates\method-B-v34_seed-29_stage-100mm_attempt002\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0000,true,,RECOVER,0.9417805671691895,,-0.23650646209716797,0.06145331570150483,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0001,false,BODY_OR_LINK_COLLISION,REAR_OR_REMAINING_WHEEL_PLACE,0.8472599983215332,,0.15116453170776367,0.06065620086191683,true,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0002,true,,RECOVER,0.9494118690490723,,-0.23584985733032227,0.057401704601967224,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0003,false,TIMEOUT,DRIVE_CLEAR,1.0531344413757324,,-0.2319622039794922,0.06144956611980907,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0004,false,TIMEOUT,DRIVE_CLEAR,0.9988894462585449,,-0.2613396644592285,0.05970923925595354,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0005,false,BODY_OR_LINK_COLLISION,REAR_OR_REMAINING_WHEEL_PLACE,0.8738307952880859,,-0.22486543655395508,0.0643417098727859,true,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0006,false,BODY_OR_LINK_COLLISION,REAR_OR_REMAINING_WHEEL_PLACE,0.8483600616455078,,0.1508936882019043,0.06110486001085273,true,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0007,false,TIMEOUT,DRIVE_CLEAR,1.194591999053955,,-0.22817277908325195,0.05993203817961219,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0008,false,BODY_OR_LINK_COLLISION,REAR_OR_REMAINING_WHEEL_PLACE,0.8504453301429749,,0.15002763271331787,0.05948484413837127,true,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0009,false,BODY_OR_LINK_COLLISION,REAR_OR_REMAINING_WHEEL_PLACE,0.8393060564994812,,0.14783447980880737,0.06308401509156929,true,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0010,true,,RECOVER,0.9828907251358032,,-0.24146193265914917,0.05697635883431022,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0011,false,TIMEOUT,DRIVE_CLEAR,1.0084012746810913,,-0.2374734878540039,0.06116967599650983,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0012,true,,RECOVER,0.938286542892456,,-0.23368382453918457,0.06077647374334086,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0013,false,TIMEOUT,DRIVE_CLEAR,1.259516954421997,,-0.22591280937194824,0.05742842850421904,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0014,true,,RECOVER,0.9570300579071045,,-0.24086427688598633,0.05466033277937649,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0015,false,TIMEOUT,DRIVE_CLEAR,1.0937175750732422,,-0.23224639892578125,0.0604374712218274,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0016,true,,RECOVER,0.9863448143005371,,-0.23807096481323242,0.05683185506810507,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0017,false,BODY_OR_LINK_COLLISION,REAR_OR_REMAINING_WHEEL_PLACE,0.8655438423156738,,-0.2262105941772461,0.06350671203142584,true,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0018,true,,RECOVER,0.9449353218078613,,-0.23668670654296875,0.06079514575444342,false,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_EXISTING_DEVELOPMENT_DATA,FSM-zero-residual,FSM,3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9,100,development-h100-0019,false,BODY_OR_LINK_COLLISION,REAR_OR_REMAINING_WHEEL_PLACE,0.8628425598144531,,-0.22408485412597656,0.06484412449556462,true,0,runs\fsm\development_100mm_current_config_attempt044\episodes.jsonl
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_NOT_RUN,B-best,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-75mm_attempt002\checkpoints\best_agent.pt,NOT_HASHED_NOT_RUN,75,NOT_RUN,,Initial active Isaac evaluation and supervisor transition made a new comparative campaign unsafe during the audit window,,,,,,,,ACTIVE_PROCESS_STATUS.md
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_NOT_RUN,B-mid-agent_38400,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-75mm_attempt002\checkpoints\agent_38400.pt,NOT_HASHED_NOT_RUN,75,NOT_RUN,,Initial active Isaac evaluation and supervisor transition made a new comparative campaign unsafe during the audit window,,,,,,,,ACTIVE_PROCESS_STATUS.md
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_NOT_RUN,B-best,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\best_agent.pt,NOT_HASHED_NOT_RUN,100,NOT_RUN,,Initial active Isaac evaluation and supervisor transition made a new comparative campaign unsafe during the audit window,,,,,,,,ACTIVE_PROCESS_STATUS.md
DIAGNOSTIC_ONLY_NOT_CONFIRMATORY_NOT_RUN,B-mid-agent_38400,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_38400.pt,NOT_HASHED_NOT_RUN,100,NOT_RUN,,Initial active Isaac evaluation and supervisor transition made a new comparative campaign unsafe during the audit window,,,,,,,,ACTIVE_PROCESS_STATUS.md
